"","IP1","IP2","IP3","control4","control5","control6","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-SAOUHSC_02649",5216,4156,3851,4456,4846,475,3141.25934308246,0.486119052183137,0.273977217945553,1.77430465141719,0.0760127716016821,0.12284847108503
"gene-SAOUHSC_02650",8268,7850,5544,22674,39678,4027,12180.3668483357,-1.60836321726072,0.276133029522857,-5.82459555830711,5.72510730558198e-09,4.35903309016672e-08
"gene-SAOUHSC_02651",446,292,306,919,1304,212,519.12299054169,-1.37864296663697,0.2406001165762,-5.73001786638926,1.00420057048622e-08,7.41917456523649e-08
"gene-SAOUHSC_02652",1456,1050,820,1806,3074,902,1568.81788104924,-1.28755582075182,0.434995073969816,-2.95993195739307,0.00307706995166115,0.00729606292171558
"gene-SAOUHSC_02653",263,186,122,257,407,210,288.070749225026,-1.42551458225522,0.596983011139797,-2.38786457177992,0.0169465852777647,0.0332264594036861
"gene-SAOUHSC_02654",864,537,393,712,1054,152,529.15179897571,-0.239320801052315,0.287353892317669,-0.832843429132141,0.404933037931981,0.494837921075149
"gene-SAOUHSC_02655",8,2,3,2,0,0,1.93077649383152,2.31473894663716,1.5890846879959,1.45664920449044,0.145213237944416,0.211380501967948
"gene-SAOUHSC_02656",1868,1272,1298,1867,2573,841,1643.41384039427,-0.750587491102387,0.421803892203941,-1.77947028222177,0.0751626928317081,0.121618028956146
"gene-SAOUHSC_02657",48,24,27,19,21,1,18.318241427354,1.25770813202396,0.547963142686136,2.29524220526699,0.0217192476990389,0.0415439343636188
"gene-SAOUHSC_02658",1464,1122,1057,1166,2200,181,973.757749299113,0.097832427887317,0.299440766573173,0.326717130091938,0.743881842732697,0.79897340553696
"gene-SAOUHSC_02659",18665,12959,15625,3115,4268,144,7440.1958270291,2.91128064298716,0.513473437734215,5.66977847156742,1.42982275085232e-08,1.02864676117748e-07
"gene-SAOUHSC_02660",26422,17672,23069,4362,4777,247,10484.2239085179,3.03838121861376,0.448410387479651,6.77589392094901,1.23639374296061e-11,1.38324704059389e-10
"gene-SAOUHSC_02661",7750,6983,4956,631,353,58,2872.47875564979,4.20416622218379,0.381147985585613,11.030272705559,2.73035862961713e-28,1.74044488460013e-26
"gene-SAOUHSC_02662",805,895,543,54,73,18,338.509585957617,3.72385874685553,0.3760955343179,9.90136390108767,4.10636162507393e-23,1.58528693159544e-21
"gene-SAOUHSC_02663",1750,1479,1406,3146,3392,285,1532.17658927192,-0.459606212210873,0.320448235112632,-1.43426039481643,0.151497967903111,0.219363935563882
"gene-SAOUHSC_02664",5004,3485,4327,3964,5133,309,2949.40439977183,0.612510805890427,0.389083427968591,1.57424028334579,0.11543190961112,0.174999371816416
"gene-SAOUHSC_02665",6698,6117,4521,15183,15225,1856,6895.35023422026,-0.900909521965598,0.258178849432596,-3.48947841368703,0.00048396414393633,0.00141121884949945
"gene-SAOUHSC_02666",877,624,639,2103,2598,153,894.46415175103,-1.02266992806611,0.391299977098029,-2.61351900823114,0.00896150986174018,0.0187938014774521
"gene-SAOUHSC_02667",19833,15609,17002,16647,23540,3960,14193.9881516988,0.0909630927840525,0.236787416668761,0.384155096008753,0.700863497733987,0.763236729157274
"gene-SAOUHSC_02668",311,203,201,1183,1381,50,402.862264444756,-1.64412013835671,0.514699578375081,-3.19432967780397,0.00140155961031044,0.00363107267661713
"gene-SAOUHSC_02669",5072,3602,3634,7395,9850,494,3843.92570172984,-0.33599097691179,0.422555475396572,-0.795140511660532,0.42653177136387,0.5170825233562
"gene-SAOUHSC_02670",5082,3621,4340,3425,4402,211,2781.6161497135,0.908004682143166,0.441471249318998,2.05676968442187,0.0397083854830788,0.0698592327401277
"gene-SAOUHSC_02671",1353,1161,1047,1431,5879,428,1514.84382294762,-1.03992280862326,0.456825472945361,-2.27641160620577,0.0228213856697087,0.0433085342954343
"gene-SAOUHSC_02672",367,228,278,176,224,16,173.385243315751,1.1327152902944,0.342183526330311,3.31025664047013,0.000932104657584798,0.00252710075810082
"gene-SAOUHSC_02673",118,75,76,50,60,14,57.9210519207268,0.913806805390436,0.36130249104344,2.52920150855137,0.0114322369802342,0.023384896688673
"gene-SAOUHSC_02674",607,379,528,307,497,31,314.892337833131,0.981411494391301,0.374686143471531,2.61928953469791,0.00881131257132005,0.0185071323816002
"gene-SAOUHSC_02675",2248,1460,1594,1454,2075,226,1251.94187600006,0.481179056617461,0.232066051443225,2.07345733520692,0.0381297377819555,0.0676025946056533
"gene-SAOUHSC_02676",3958,3079,3114,3484,5187,763,2830.47699451754,-0.00703653102334291,0.213961827328992,-0.0328868523473741,0.97376481743252,0.97884311736082
"gene-SAOUHSC_02677",1709,1308,1336,1972,2829,285,1298.95495385573,-0.204087346179377,0.238828317221407,-0.854535796063817,0.392808184362269,0.484121957435692
"gene-SAOUHSC_02678",825,643,575,1140,1550,104,634.822343405436,-0.32846430395103,0.345560621753527,-0.950525850672037,0.34184512510653,0.433996057395552
"gene-SAOUHSC_02679",216,129,126,426,659,46,208.25620219358,-1.18644345182133,0.35182420896103,-3.37226211728012,0.000745534585411311,0.00207146005339933
"gene-SAOUHSC_02680",825,540,487,1631,2214,540,1020.22913029311,-1.59348370436646,0.338582794073453,-4.70633396693149,2.5221121747416e-06,1.20858557184733e-05
"gene-SAOUHSC_02681",1496,894,759,2236,2994,599,1379.10481843559,-1.15475030688853,0.299595260519793,-3.85436773894571,0.000116029086711614,0.000378163765370432
"gene-SAOUHSC_02682",1472,1036,986,1581,3091,588,1358.60549149237,-0.862952854573085,0.341791213409974,-2.52479531572389,0.0115765693564116,0.0235804747829311
"gene-SAOUHSC_02683",227,170,168,307,621,205,311.799769875056,-1.56231038499339,0.500841232776114,-3.11937253315517,0.001812366584913,0.00458274613399127
"gene-SAOUHSC_02684",1485,1059,1032,1371,2537,446,1197.53398719196,-0.508536418866966,0.308655252860097,-1.64758711913926,0.0994374254369601,0.154423786471789
"gene-SAOUHSC_02685",409,193,252,145,299,46,192.582026809367,0.618811713606045,0.368851476316238,1.67767178211184,0.0934111910237458,0.146911802602513
"gene-SAOUHSC_02686",624,418,398,636,1195,156,491.726964676765,-0.570110995951512,0.277165610374002,-2.05693265907778,0.0396927039311819,0.0698592327401277
"gene-SAOUHSC_02687",1355,1091,941,3768,4828,481,1697.25982697091,-1.39281832716207,0.247721675652084,-5.62251294116966,1.88199463742403e-08,1.33295795896105e-07
"gene-SAOUHSC_02688",13,11,18,56,147,17,38.0926312597368,-2.42644853622852,0.519413639941009,-4.6715148576077,2.9898646771129e-06,1.40329093835042e-05
"gene-SAOUHSC_02689",178,125,131,493,532,38,194.399889659866,-1.18794282026771,0.368549521161784,-3.22329226347368,0.00126726180796408,0.00332398527811439
"gene-SAOUHSC_02690",21535,13028,13605,2503,4273,489,7621.65111518801,2.67366031853137,0.252490865546664,10.5891368099304,3.34663579247138e-26,1.91106848065918e-24
"gene-SAOUHSC_02691",6726,5294,4879,1994,2175,291,2980.1193622799,1.8721818655228,0.199466008014651,9.38596949002603,6.23402514583346e-21,1.94175715053745e-19
"gene-SAOUHSC_02692",3468,2730,2450,1030,1726,72,1531.75934238597,1.82946640188384,0.445510709016488,4.10644764504669,4.01790477642749e-05,0.000146062029074108
"gene-SAOUHSC_02693",65,37,35,46,22,2,27.433195283351,0.951626331651296,0.57368549543106,1.65879447751464,0.097157213554091,0.151569676921892
"gene-SAOUHSC_02694",2482,1879,2015,2762,4396,212,1774.79164435796,-0.00515230003061723,0.42017210696749,-0.0122623561754324,0.990216300517451,0.990939350024948
"gene-SAOUHSC_02695",742,631,638,1145,1261,136,627.928271058593,-0.311982691701313,0.259399560624104,-1.20271094889558,0.229088195476581,0.312248007857438
"gene-SAOUHSC_02696",3069,2070,2585,567,601,47,1229.23518052783,2.76334130538407,0.344160837096813,8.02921485400367,9.80984301151843e-16,1.81680943882243e-14
"gene-SAOUHSC_02697",45710,31183,37133,9213,14988,4593,21434.111322174,1.49697369604156,0.435345732734052,3.43858589503172,0.000584760992002874,0.0016678770854109
"gene-SAOUHSC_02698",22710,15404,18437,5806,9303,2896,11369.4006812245,1.15670236956195,0.437314272651462,2.64501399085101,0.00816875394325712,0.017332834551952
"gene-SAOUHSC_02699",18729,11397,15598,4648,8575,1526,8731.56940827199,1.40558964010817,0.333107547260345,4.21962711943483,2.447067142823e-05,9.44705780067303e-05
"gene-SAOUHSC_02700",4982,4763,4334,6363,12479,974,4572.56361887842,-0.396241309366406,0.321930798984327,-1.23082758970724,0.218387354356666,0.299000868277533
"gene-SAOUHSC_02701",115,85,92,113,189,3,73.9491125719439,0.213389931987894,0.59323093565083,0.359708031331484,0.719065485399245,0.779343019169368
"gene-SAOUHSC_02702",4722,1851,1237,166,223,13,1066.7798301109,4.32087602649271,0.497612571385522,8.68321315609436,3.84742400240679e-18,9.25069227245352e-17
"gene-SAOUHSC_02703",8171,5845,4797,14622,20268,2139,7675.05658567409,-0.984080450558096,0.239284064159081,-4.11260337798283,3.91222188023838e-05,0.000142978668983112
"gene-SAOUHSC_02704",3154,2163,2648,2248,2566,250,1785.11824701049,0.702605844104115,0.283359093818228,2.47955989213753,0.0131544636114117,0.0265706593654234
"gene-SAOUHSC_02705",23,15,32,40,74,4,24.4414181227385,-0.62979870168956,0.564992317796251,-1.11470312401076,0.264977661864275,0.353604562400183
"gene-SAOUHSC_02706",24097,22298,15226,29170,43737,2587,17886.7468435492,-0.132717732732596,0.386614303586056,-0.343282003540912,0.731386318253598,0.788953128033495
"gene-SAOUHSC_02707",185,101,132,165,94,13,94.4887001527117,0.592454193042359,0.434177706728182,1.36454309804825,0.172396699588262,0.24509302571132
"gene-SAOUHSC_02708",6016,3944,2215,12998,21518,1064,5937.59565264246,-1.39602431182112,0.463092825922179,-3.01456691547997,0.00257346435666942,0.0062534271291054
"gene-SAOUHSC_02709",12609,8582,5338,15262,22053,1013,8170.11085594519,-0.355448345649795,0.467696165338727,-0.759998417759879,0.447255530651591,0.536041718196769
"gene-SAOUHSC_02710",14574,10415,5842,12106,15769,1056,7808.26395352692,0.193376536245535,0.40577634598415,0.476559410520909,0.633675892428795,0.706425265764106
"gene-SAOUHSC_02711",302,194,201,184,234,9,145.784997223236,0.87756221336763,0.458557832088319,1.91374381148638,0.0556528981020312,0.0934709520206296
"gene-SAOUHSC_02712",626,434,429,408,623,60,353.103806871801,0.45374243157556,0.261338009966586,1.7362282342074,0.0825234868437557,0.131893222996347
"gene-SAOUHSC_02713",644,421,455,396,498,43,332.519241781088,0.738855631539732,0.292650009390524,2.52470735633489,0.0115794670039494,0.0235804747829311
"gene-SAOUHSC_02714",509,339,327,223,307,48,249.168096785453,0.893967626703028,0.245065404144173,3.64787363530555,0.000264419622740184,0.000807098202595595
"gene-SAOUHSC_02715",501,276,286,126,97,14,177.903963370695,2.07973994014218,0.344276013002764,6.04090863607592,1.53248741769027e-09,1.2538949289221e-08
"gene-SAOUHSC_02716",178,111,95,38,28,5,62.707887703512,2.30935652510701,0.399767473686399,5.77674942839048,7.61575710930915e-09,5.75063091917806e-08
"gene-SAOUHSC_A02577",14,8,16,5,5,0,6.41250638146993,1.95077803205935,0.879916742106577,2.21700297165509,0.0266228884641893,0.0497093578203971
"gene-SAOUHSC_02717",7,5,4,4,1,1,3.42875616173923,1.14124755395798,1.1204260590573,1.01858355108074,0.308400716628358,0.399303903768696
"gene-SAOUHSC_02718",891,403,581,263,441,33,350.383963297162,1.39648252913211,0.367545944655917,3.799477451559,0.00014500150378763,0.00046485277413087
"gene-SAOUHSC_02719",466,272,350,182,195,42,218.227014926563,1.17191055444148,0.302493792877301,3.87416397306649,0.000106991358545495,0.000351634668792807
"gene-SAOUHSC_02720",0,1,6,5,1,1,2.45694644311232,-0.194876169271413,1.61069848707586,-0.120988608876886,0.903700057710835,0.93086879300466
"gene-SAOUHSC_02721",6712,4634,3313,4673,1816,744,3216.53863977723,0.705006568214163,0.46414225137005,1.51894503491792,0.128776331895144,0.192067868847582
"gene-SAOUHSC_02722",968,657,817,1055,857,93,607.995822690441,0.327954333625564,0.339303280930326,0.966552202873946,0.333767938453666,0.426300062518631
"gene-SAOUHSC_02723",21008,19283,20709,5191,4670,1871,10910.2851431013,1.89302677982672,0.433127593969405,4.37059842453825,1.23906486723818e-05,5.11329190231577e-05
"gene-SAOUHSC_02724",41378,38616,45757,8413,10166,937,20400.9793503481,2.77936683804667,0.312300148185172,8.89966544748069,5.60152721851755e-19,1.49065884523851e-17
"gene-SAOUHSC_02725",4302,3679,2911,12024,13285,2632,5964.4535169844,-1.56159333197619,0.244846450924732,-6.3778475288426,1.79594175864136e-10,1.68584806864245e-09
"gene-SAOUHSC_02726",273,272,222,447,775,243,397.735315082179,-1.42191760543263,0.461878522474589,-3.078553204454,0.00208008383655042,0.0051644110470876
"gene-SAOUHSC_02727",2448,1788,952,4585,6235,1605,2916.95970256791,-1.65887630395038,0.408079040517405,-4.06508577810583,4.80147995359516e-05,0.000170920214971485
"gene-SAOUHSC_02728",910,612,522,607,1128,94,521.840638896018,0.193695704585414,0.311014224929579,0.622787284502089,0.533424315291124,0.616190078840407
"gene-SAOUHSC_02729",2219,2505,1627,5296,7760,1154,3030.97689301623,-1.26756682919074,0.27664528304587,-4.58192099006643,4.60723977145797e-06,2.09080202211363e-05
"gene-SAOUHSC_02731",6348,4093,5121,8647,13579,836,5034.26284340712,-0.417680520813329,0.370658010281854,-1.12686225368694,0.259800724656563,0.347881673807347
"gene-SAOUHSC_02732",2,2,4,7,6,0,2.56034297729967,-0.565541508726983,1.2054013036327,-0.469172803300129,0.638946123616365,0.710525849632996
"gene-SAOUHSC_02733",8769,6529,5048,16599,25308,3413,9458.82386630786,-1.25764416864765,0.231437346276946,-5.43405888841599,5.50863877714768e-08,3.70987196269332e-07
"gene-SAOUHSC_02734",2,5,4,1,0,0,1.73220241421231,2.89637320199958,1.67487426976507,1.72930783777928,0.0837540146219292,0.133548431692093
"gene-SAOUHSC_02736",3882,2525,2840,3614,4006,317,2296.98889797515,0.317422000623181,0.334717622448743,0.948327722636681,0.342962641951317,0.435213241476186
"gene-SAOUHSC_02737",2112,1758,1120,1428,1703,348,1249.46771518449,0.282255776746033,0.296892182660132,0.950701275517067,0.341756040523298,0.433996057395552
"gene-SAOUHSC_02738",120,71,52,129,224,11,76.7005561598425,-0.477582699927314,0.456565140628559,-1.0460340867676,0.295545294958072,0.384840690489347
"gene-SAOUHSC_02739",826,612,487,1874,2981,1113,1518.97802823708,-2.24531279617865,0.489734163047228,-4.58475835585544,4.54511773873162e-06,2.07290644290572e-05
"gene-SAOUHSC_02740",1944,1471,1106,8766,9902,1337,3497.17211818207,-2.21509371572793,0.224576523721672,-9.86342507675998,5.99681190646211e-23,2.25115207740771e-21
"gene-SAOUHSC_02741",2245,1393,1402,843,1136,277,1083.84636944191,0.81734386786319,0.334304037781393,2.44491174347605,0.0144887592427287,0.0289880942221309
"gene-SAOUHSC_02742",2130,1383,1547,882,1212,179,1037.94369647112,1.04094558002045,0.218440057174733,4.76536031661898,1.88516459600136e-06,9.37792406105212e-06
"gene-SAOUHSC_02743",766,445,500,346,582,111,405.249759449693,0.471777579982403,0.322562962635963,1.46259067106486,0.143579417456748,0.209783048577743
"gene-SAOUHSC_02744",1275,778,814,702,1520,430,909.967740078718,-0.392140727466506,0.470645225560926,-0.833198141974443,0.404732990319946,0.49481406176047
"gene-SAOUHSC_02745",28,26,15,5,8,1,11.5288588328754,2.2220031721991,0.673557756594835,3.29890517990977,0.000970626911978748,0.00261867100128317
"gene-SAOUHSC_02746",85,53,58,21,17,5,34.3872551265058,2.00535843080926,0.45403108041175,4.41678668559573,1.0017900505248e-05,4.27046116405674e-05
"gene-SAOUHSC_02747",3218,2063,2434,1586,1912,107,1506.93268994454,1.26434019337372,0.408894055699467,3.09209727006401,0.00198747712481302,0.00496441805793345
"gene-SAOUHSC_02750",8256,5935,6642,3243,4457,753,4207.89267771171,1.14076009332091,0.231447075435933,4.92881619338797,8.27293597099703e-07,4.51272567105505e-06
"gene-SAOUHSC_02751",5260,4999,3622,15546,18623,5640,9335.69275647124,-1.93970524172487,0.385241533317566,-5.03503665614869,4.77757401313732e-07,2.7396088640187e-06
"gene-SAOUHSC_02752",7879,5753,6386,3125,3050,740,3939.35337825658,1.26900717164725,0.289649483314423,4.3811822383598,1.18037092307594e-05,4.91841697932713e-05
"gene-SAOUHSC_02753",2505,2237,1699,3612,3939,950,2334.20248189874,-0.686826716687196,0.302831032966448,-2.26801959481905,0.0233280124011017,0.0441072883737277
"gene-SAOUHSC_02754",1020,1040,757,1552,1446,734,1208.39998281477,-1.0459690088964,0.505611608061982,-2.06872032251321,0.0385723390253679,0.0682548620197118
"gene-SAOUHSC_02755",6520,5143,4928,6864,7259,3265,6002.69548985782,-0.68259044819156,0.475717704749496,-1.43486450341595,0.151325712558863,0.219230326703935
"gene-SAOUHSC_02756",6054,3677,5911,4096,3126,199,3099.2937297557,1.25438037349773,0.486220056413838,2.5798614371228,0.00988399653834066,0.0204777282778471
"gene-SAOUHSC_02757",7130,5063,5970,5418,6419,98,3842.99260569344,0.938809332840277,0.680824539689363,1.37892992703909,0.16791635995057,0.239468648607966
"gene-SAOUHSC_02758",201,114,134,81,98,7,85.0782961561732,1.28961415389898,0.364642068011242,3.53665763506809,0.000405224594583831,0.00119818836435197
"gene-SAOUHSC_02759",2733,1856,1917,3646,5244,300,2028.90554937114,-0.339085570684968,0.384217956698198,-0.882534417701146,0.377487876047004,0.468941320952531
"gene-SAOUHSC_02760",1825,1263,1092,2043,3150,740,1612.35571332933,-0.856449520663722,0.348299259545538,-2.45894729084759,0.0139345074430073,0.0280223660317557
"gene-SAOUHSC_02761",619,405,486,862,1050,107,482.799189343434,-0.400684191789424,0.267184386618928,-1.49965421580154,0.133703996044945,0.198313124003893
"gene-SAOUHSC_02762",4978,3136,2955,891,1203,273,1915.42816728548,1.91553603851745,0.313723707253974,6.10580582285016,1.02283299508838e-09,8.58294349906406e-09
"gene-SAOUHSC_02763",1730,1156,1197,191,304,118,693.265904738767,2.13067595049531,0.492633592930193,4.32507238863272,1.52481781965555e-05,6.17061655042831e-05
"gene-SAOUHSC_02764",1274,1007,765,164,278,63,507.294264414422,2.28741843164257,0.357013735398081,6.40708803287925,1.4832518554614e-10,1.41658304383961e-09
"gene-SAOUHSC_02765",777,683,526,120,144,25,320.010507290831,2.65574595837076,0.261907372400796,10.1400198628494,3.67024946100969e-24,1.70511080891992e-22
"gene-SAOUHSC_02766",2809,1571,1743,544,986,133,1083.04637828042,1.7571396432778,0.285627173647522,6.15186440715267,7.65773361268339e-10,6.64235690897632e-09
"gene-SAOUHSC_02767",8718,5755,5598,1418,3020,289,3404.31772692443,2.08062581015275,0.301203460374239,6.907708854233,4.9254351519127e-12,5.79425654566211e-11
